Year,Player ID,Player Name,Total Prize Money (Year),Total Prize Money (Overall),% of Total
2017,Somnus丶M,Lu Yao,"$392,314.75 ","$3,012,704.18 ",13.02%
2017,Ame,"Wang, Chunyu","$392,314.75 ","$2,366,111.07 ",16.58%
2017,Yao,"Yao, Zhengzheng","$392,314.75 ","$1,192,081.08 ",32.91%
2017,Victoria,"Chen, Guanhong","$378,114.75 ","$450,289.20 ",83.97%
2017,TY,"Jun, Tae Yang","$374,008.54 ","$704,568.78 ",53.08%
2017,ana,Anathan Pham,"$364,942.40 ","$6,004,411.96 ",6.08%
2017,BoBoKa,Ye Zhibiao,"$364,141.33 ","$550,493.98 ",66.15%
2017,Q,"Fu, Bin","$344,141.33 ","$1,081,544.74 ",31.82%
2017,Xxs,Lin Jing,"$344,141.33 ","$530,413.45 ",64.88%
2017,Op,Ou Peng,"$344,141.33 ","$376,826.22 ",91.33%
2017,BurNIng,"Xu, Zhilei","$336,750.40 ","$896,625.35 ",37.56%
2017,Crown,"Lee, Min Ho","$322,780.29 ","$483,747.81 ",66.72%
2017,Rogue,"Lee, Byung Ryul","$321,146.35 ","$932,027.74 ",34.46%
2017,CoreJJ,"Jo, Yong In","$318,301.74 ","$597,754.50 ",53.25%
2017,Ambition,"Kang, Chan Yong","$318,301.74 ","$553,234.20 ",57.53%
2017,Ruler,"Park, Jae Hyuk","$318,301.74 ","$548,171.93 ",58.07%
2017,CuVee,"Lee, Seong Jin","$318,301.74 ","$488,379.08 ",65.18%
2017,Haru,"Kang, Min Seung","$316,301.74 ","$348,691.73 ",90.71%
2017,FalleN,Gabriel Toledo,"$311,554.88 ","$1,116,642.41 ",27.90%
2017,TACO,Epitácio de Melo,"$311,554.88 ","$1,070,358.27 ",29.11%
2017,fer,Fernando Alvarenga,"$311,554.88 ","$1,064,743.90 ",29.26%
2017,coldzera,Marcelo David,"$311,554.88 ","$1,032,201.46 ",30.18%
2017,rain,Håvard Nygaard,"$304,107.14 ","$796,499.57 ",38.18%
2017,NiKo,Nikola Kovač,"$301,857.14 ","$838,625.13 ",35.99%
2017,karrigan,Finn Andersen,"$301,607.14 ","$1,030,322.11 ",29.27%
2017,FormaL,Matthew Piper,"$294,550.00 ","$894,532.18 ",32.93%
2017,kennyS,Kenny Schrub,"$292,500.00 ","$727,359.59 ",40.21%
2017,dupreeh,Peter Rasmussen,"$291,933.33 ","$1,929,781.07 ",15.13%
2017,Xyp9x,Andreas Højsleth,"$291,933.33 ","$1,904,350.13 ",15.33%
2017,gla1ve,Lukas Rossander,"$291,933.33 ","$1,764,067.40 ",16.55%
2017,Kjaerbye,Markus Kjærbye,"$291,933.33 ","$619,725.50 ",47.11%
2017,Tims,Timothy Randrup,"$288,279.60 ","$788,063.75 ",36.58%
2017,KuKU,Kuku Palad,"$288,279.60 ","$782,244.63 ",36.85%
2017,Raven,Marc Polo Luis Fausto,"$288,279.60 ","$626,453.10 ",46.02%
2017,sam_H,Sam Enojosa Hidalgo,"$288,279.60 ","$497,684.78 ",57.92%
2017,apEX,Dan Madesclaire,"$285,000.00 ","$872,597.20 ",32.66%
2017,NBK,Nathan Schmitt,"$282,500.00 ","$839,670.05 ",33.64%
2017,Peanut,"Han, Wang Ho","$278,533.58 ","$486,994.37 ",57.19%
2017,XHope,"-, -","$275,541.34 ","$294,345.18 ",93.61%
2017,Faker,"Lee, Sang Hyeok","$271,894.37 ","$1,274,007.54 ",21.34%
2017,Bang,"Bae, Jun Sik","$271,894.37 ","$915,911.99 ",29.69%
2017,Wolf,"Lee, Jae Wan","$271,894.37 ","$913,084.70 ",29.78%
2017,Huni,"Heo, Seung Hoon","$270,351.03 ","$357,699.25 ",75.58%
2017,C6,Ian Porter,"$269,500.00 ","$1,326,659.47 ",20.31%
2017,Scump,Seth Abner,"$269,500.00 ","$933,505.35 ",28.87%
2017,Karma,Damon Barlow,"$269,500.00 ","$830,462.25 ",32.45%
2017,olofmeister,Olof Kajbjer,"$264,300.00 ","$907,052.34 ",29.14%
2017,Puppey,Clement Ivanov,"$262,463.80 ","$2,887,274.23 ",9.09%
2017,dev1ce,Nicolai Reedtz,"$261,933.33 ","$1,889,554.30 ",13.86%
2017,MidOne,"Zheng, Yeik Nai","$260,063.80 ","$1,791,158.14 ",14.52%
2017,GuardiaN,Ladislav Kovács,"$254,650.00 ","$806,389.70 ",31.58%
2017,MenaRD,Saul Leonardo Mena Segundo,"$254,417.92 ","$263,703.27 ",96.48%
2017,SumaiL,Sumail Hassan,"$250,795.00 ","$3,617,984.01 ",6.93%
2017,HugeGorilla,Spencer Ealing,"$250,000.00 ","$357,275.41 ",69.97%
2017,YapzOr,Yazied Jaradat,"$246,963.80 ","$1,555,898.67 ",15.87%
2017,Arteezy,Artour Babaev,"$234,295.00 ","$2,308,653.21 ",10.15%
2017,Ace,Marcus Hoelgaard,"$233,412.85 ","$754,049.52 ",30.95%
2017,Cr1t,Andreas Nielsen,"$232,795.00 ","$2,059,441.60 ",11.30%
2017,UNiVeRsE,Saahil Arora,"$229,795.00 ","$3,057,237.67 ",7.52%
2017,Bono Huis,Bono Huis,"$228,000.00 ","$305,228.13 ",74.70%
2017,Resolut1on,Roman Fominok,"$218,239.60 ","$1,471,220.75 ",14.83%
2017,Zai,Ludwig Wåhlberg,"$214,420.61 ","$2,546,429.02 ",8.42%
2017,Happy,Vincent Schopenhauer,"$210,053.72 ","$495,436.90 ",42.40%
2017,SIXER,Christophe Xia,"$208,803.72 ","$292,944.67 ",71.28%
2017,GuiFera,Guilherme Fonseca,"$206,000.00 ","$237,251.21 ",86.83%
2017,Punk,Victor Woodley,"$205,451.00 ","$344,419.48 ",59.65%
2017,Dragon,Ryan Walker,"$203,954.73 ","$275,769.97 ",73.96%
2017,boltz,Ricardo Prass,"$193,361.11 ","$391,200.08 ",49.43%
2017,soO,"Eu, Yoon Su","$191,924.90 ","$626,054.86 ",30.66%
2017,FATA,Adrian Trinks,"$187,088.00 ","$1,370,688.82 ",13.65%
2017,SonicFox,Dominique Mclean,"$184,820.53 ","$698,735.88 ",26.45%
2017,Clawz,Nikita Marchinsky,"$183,500.00 ","$296,793.82 ",61.83%
2017,Ryo,Ryo Hasegawa,"$178,500.00 ","$254,448.28 ",70.15%
2017,neo,Filip Kubski,"$178,364.88 ","$755,224.50 ",23.62%
2017,TaZ,Wiktor Wojtas,"$178,364.88 ","$738,394.87 ",24.16%
2016,y`,Zhang Yiping,"$1,923,676.32 ","$2,219,194.08 ",86.68%
2016,Faith_bian,Zhang Ruida,"$1,923,676.32 ","$2,200,633.66 ",87.41%
2016,iceice,"Li, Peng","$1,923,676.32 ","$2,002,159.51 ",96.08%
2016,Shadow,Chu Zeyu,"$1,923,676.32 ","$1,982,225.70 ",97.05%
2016,bLink,Zhou Yang,"$1,923,676.32 ","$1,960,956.47 ",98.10%
2016,w33,Aliwi Omar,"$982,899.00 ","$2,284,523.58 ",43.02%
2016,MiSeRy,Rasmus Fillipsen,"$982,899.00 ","$1,503,291.67 ",65.38%
2016,Resolut1on,Roman Fominok,"$759,557.82 ","$1,471,220.75 ",51.63%
2016,Saksa,Martin Sazdov,"$758,973.40 ","$1,066,104.75 ",71.19%
2016,Moo,David Hull,"$719,142.60 ","$834,216.86 ",86.21%
2016,SumaiL,Sumail Hassan,"$658,860.80 ","$3,617,984.01 ",18.21%
2016,UNiVeRsE,Saahil Arora,"$654,797.00 ","$3,057,237.67 ",21.42%
2016,N0tail,Johan Sundstein,"$583,028.80 ","$6,983,817.80 ",8.35%
2016,Fly,Tal Aizik,"$583,028.80 ","$2,450,170.81 ",23.80%
2016,ppd,Peter Dager,"$557,969.60 ","$3,029,331.36 ",18.42%
2016,Fear,Clinton Loomis,"$557,969.60 ","$2,564,313.19 ",21.76%
2016,JerAx,Jesse Vainikka,"$555,163.20 ","$6,470,548.78 ",8.58%
2016,Zai,Ludwig Wåhlberg,"$540,070.80 ","$2,546,429.02 ",21.21%
2016,Cr1t,Andreas Nielsen,"$471,170.00 ","$2,059,441.60 ",22.88%
2016,MoonMeander,David Tan,"$427,126.60 ","$885,710.83 ",48.22%
2016,Duke,"Lee, Ho Seong","$422,755.33 ","$954,620.62 ",44.29%
2016,Bang,"Bae, Jun Sik","$420,169.33 ","$915,911.99 ",45.87%
2016,Wolf,"Lee, Jae Wan","$420,169.33 ","$913,084.70 ",46.02%
2016,Faker,"Lee, Sang Hyeok","$418,365.33 ","$1,274,007.54 ",32.84%
2016,Blank,"Kang, Sun Gu","$418,365.33 ","$559,518.75 ",74.77%
2016,MidOne,"Zheng, Yeik Nai","$411,258.20 ","$1,791,158.14 ",22.96%
2016,DJ,Djardel Jicko Mampusti,"$404,708.20 ","$815,657.31 ",49.62%
2016,Ohaiyo,"Chong, Xin Khoo","$392,328.20 ","$583,976.52 ",67.18%
2016,Miracle-,Amer Al-Barkawi,"$390,678.80 ","$4,818,441.68 ",8.11%
2016,Mushi,"Chai, Yee Fung","$384,828.20 ","$1,026,918.67 ",37.47%
2016,FalleN,Gabriel Toledo,"$368,494.79 ","$1,116,642.41 ",33.00%
2016,coldzera,Marcelo David,"$366,194.79 ","$1,032,201.46 ",35.48%
2016,TACO,Epitácio de Melo,"$365,794.79 ","$1,070,358.27 ",34.17%
2016,fer,Fernando Alvarenga,"$365,794.79 ","$1,064,743.90 ",34.36%
2016,KuroKy,Kuro Takhasomi,"$362,813.20 ","$5,215,504.15 ",6.96%
2016,MinD_ContRoL,Ivan Ivanov,"$362,813.20 ","$4,599,516.16 ",7.89%
2016,Matumbaman,Lasse Urpalainen,"$362,813.20 ","$3,787,569.04 ",9.58%
2016,Bengi,"Bae, Seong Ung","$358,365.33 ","$810,683.00 ",44.21%
2016,fnx,Lincoln Lau,"$353,194.79 ","$426,167.56 ",82.88%
2016,MP,"Pyo, Noah","$351,489.65 ","$591,176.77 ",59.46%
2016,343,Adam Shah,"$349,748.80 ","$384,464.31 ",90.97%
2016,Forev,"Lee, Sang Don","$349,739.65 ","$541,037.11 ",64.64%
2016,DuBu,"Kim, Du Young","$347,826.09 ","$594,708.87 ",58.49%
2016,QO,"Kim, Sunyeob","$347,826.09 ","$591,322.79 ",58.82%
2016,Febby,"Kim, Yong Min","$347,239.65 ","$607,421.88 ",57.17%
2016,FATA,Adrian Trinks,"$342,413.20 ","$1,370,688.82 ",24.98%
2016,s4,Gustav Magnusson,"$342,280.00 ","$2,575,783.91 ",13.29%
2016,KaKa,"Hu, Liangzhi","$314,961.00 ","$1,849,651.24 ",17.03%
2016,ByuN,"Byun, Hyun Woo","$304,611.36 ","$436,005.07 ",69.86%
2016,EternaLEnVy,Jacky Mao,"$299,779.00 ","$991,872.69 ",30.22%
2016,pieliedie,Johan Åström,"$295,794.92 ","$989,390.86 ",29.90%
2016,Lethul,Tony Campbell,"$295,750.00 ","$669,375.00 ",44.18%
2016,Frosty,Bradley Bergstrom,"$293,500.00 ","$685,850.00 ",42.79%
2016,SnakeBite,Paul Duarte,"$293,500.00 ","$660,125.00 ",44.46%
2016,Royal 2,Mathew Fiorante,"$293,500.00 ","$647,087.50 ",45.36%
2016,Puppey,Clement Ivanov,"$289,679.00 ","$2,887,274.23 ",10.03%
2016,kpii,Damien Chok,"$272,479.36 ","$1,822,891.97 ",14.95%
2016,Pavel,Pavel Beltiukov,"$269,607.18 ","$347,798.00 ",77.52%
2016,LaNm,"Zhang, Zhicheng","$257,997.70 ","$1,399,704.73 ",18.43%
2016,eLeVeN,Ren Yangwei,"$257,997.70 ","$1,247,304.47 ",20.68%
2016,oldchicken,"Zhiyong, Wang","$257,997.70 ","$565,184.71 ",45.65%
2016,NuckleDu,Du Cong Dang,"$253,474.67 ","$333,104.49 ",76.09%
2016,Arteezy,Artour Babaev,"$248,387.80 ","$2,308,653.21 ",10.76%
2016,ana,Anathan Pham,"$239,797.18 ","$6,004,411.96 ",3.99%
2016,John,Johnathan Perez,"$231,707.50 ","$549,874.59 ",42.14%
2016,Slasher,Austin Liddicoat,"$230,332.50 ","$730,058.40 ",31.55%
2016,JKap,Jordan Kaplan,"$230,332.50 ","$714,188.81 ",32.25%
2016,Apathy,Bryan Zhelyazkov,"$228,332.50 ","$590,430.83 ",38.67%
2016,iceiceice,"Koh, Daryl Pei Xiang","$216,242.50 ","$1,609,461.96 ",13.44%
2016,Fenrir,"Lu, Chao","$208,500.95 ","$1,402,208.92 ",14.87%
2016,DrHippi,Artem Kravets',"$195,166.67 ","$210,416.67 ",92.75%
2016,SonicFox,Dominique Mclean,"$192,326.50 ","$698,735.88 ",27.52%
2016,Hao,"Chen, Zhihao","$190,900.80 ","$1,761,646.83 ",10.84%
2016,Mu,"Zhang, Pan","$190,900.80 ","$1,390,711.71 ",13.73%
2016,ChuaN,"Wong, Hock Chuan","$190,900.80 ","$740,982.93 ",25.76%
2016,neo,Filip Kubski,"$190,277.64 ","$755,224.50 ",25.19%
2016,Dark,"Park, Ryung Woo","$189,748.16 ","$843,435.39 ",22.50%
2016,TaZ,Wiktor Wojtas,"$187,977.64 ","$738,394.87 ",25.46%
2016,pashaBiceps,Jarosław Jarząbkowski,"$186,777.64 ","$624,063.44 ",29.93%
2016,snax,Janusz Pogorzelski,"$185,777.64 ","$657,296.99 ",28.26%
2016,byali,Paweł Bieliński,"$185,777.64 ","$577,806.31 ",32.15%
2016,Somnus丶M,Lu Yao,"$173,208.63 ","$3,012,704.18 ",5.75%
2016,Rush,Will Wierzba,"$170,983.33 ","$621,716.00 ",27.50%
2016,stanislaw,Peter Jarguz,"$168,633.33 ","$499,587.38 ",33.75%
2016,dupreeh,Peter Rasmussen,"$163,190.43 ","$1,929,781.07 ",8.46%
2016,Xyp9x,Andreas Højsleth,"$163,190.43 ","$1,904,350.13 ",8.57%
2016,dev1ce,Nicolai Reedtz,"$163,190.43 ","$1,889,554.30 ",8.64%
2016,xiao8,"Zhang, Ning","$162,332.23 ","$1,877,434.96 ",8.65%
2016,NAF,Keith Markovic,"$160,483.33 ","$1,051,565.66 ",15.26%
2016,tarik,Tarik Celik,"$155,591.67 ","$792,439.21 ",19.63%
2016,mixwell,Oscar Cañellas,"$151,339.97 ","$283,198.65 ",53.44%
2016,cajunb,Renè Borg,"$147,920.46 ","$421,398.82 ",35.10%
2016,flusha,Robin Rönnquist,"$147,522.20 ","$877,868.95 ",16.80%
2016,Kjaerbye,Markus Kjærbye,"$145,554.20 ","$619,725.50 ",23.49%
2016,seized,Denis Kostin,"$145,133.33 ","$344,427.30 ",42.14%
2016,flamie,Egor Vasilyev,"$143,883.33 ","$856,940.83 ",16.79%
2016,MMY!,"Lei, Zengrong","$143,790.75 ","$1,112,600.81 ",12.92%
2016,GuardiaN,Ladislav Kovács,"$142,633.33 ","$806,389.70 ",17.69%
2016,Edward,Ioann Sukharev,"$142,633.33 ","$719,374.82 ",19.83%
2016,Cratos,Carlos Ayala,"$142,525.00 ","$154,508.33 ",92.24%
2015,SumaiL,Sumail Hassan,"$1,730,083.34 ","$3,617,984.01 ",47.82%
2015,UNiVeRsE,Saahil Arora,"$1,730,083.34 ","$3,057,237.67 ",56.59%
2015,ppd,Peter Dager,"$1,730,083.34 ","$3,029,331.36 ",57.11%
2015,Fear,Clinton Loomis,"$1,730,083.34 ","$2,564,313.19 ",67.47%
2015,Aui_2000,Kurtis Ling,"$1,641,751.74 ","$2,006,311.11 ",81.83%
2015,Q,"Fu, Bin","$651,447.48 ","$1,081,544.74 ",60.23%
2015,Agressif,"Sun, Zheng","$651,447.48 ","$871,452.21 ",74.75%
2015,garder,"Liu, Xinzhou","$651,447.48 ","$705,536.20 ",92.33%
2015,Xz,"Chen, Zezhi","$644,599.28 ","$692,327.42 ",93.11%
2015,Shiki,"Huang, Jiwei","$644,599.28 ","$653,514.33 ",98.64%
2015,Sylar,"Liu, Jiajun","$597,319.63 ","$1,227,612.19 ",48.66%
2015,MMY!,"Lei, Zengrong","$597,319.63 ","$1,112,600.81 ",53.69%
2015,Somnus丶M,Lu Yao,"$581,882.72 ","$3,012,704.18 ",19.31%
2015,xiao8,"Zhang, Ning","$560,409.39 ","$1,877,434.96 ",29.85%
2015,Yao,"Yao, Zhengzheng","$532,526.43 ","$1,192,081.08 ",44.67%
2015,fy,"Xu, Linsen","$499,214.36 ","$2,922,412.38 ",17.08%
2015,Super,"Xie, Junhao","$499,214.36 ","$1,645,066.18 ",30.35%
2015,iceiceice,"Koh, Daryl Pei Xiang","$499,214.36 ","$1,609,461.96 ",31.02%
2015,Fenrir,"Lu, Chao","$499,214.36 ","$1,402,208.92 ",35.60%
2015,Puppey,Clement Ivanov,"$445,455.22 ","$2,887,274.23 ",15.43%
2015,s4,Gustav Magnusson,"$392,417.86 ","$2,575,783.91 ",15.23%
2015,Arteezy,Artour Babaev,"$389,362.42 ","$2,308,653.21 ",16.87%
2015,Hao,"Chen, Zhihao","$383,286.26 ","$1,761,646.83 ",21.76%
2015,LaNm,"Zhang, Zhicheng","$359,832.85 ","$1,399,704.73 ",25.71%
2015,N0tail,Johan Sundstein,"$349,255.11 ","$6,983,817.80 ",5.00%
2015,rOtK,"Bai, Fan","$348,731.01 ","$800,946.63 ",43.54%
2015,KuroKy,Kuro Takhasomi,"$333,892.82 ","$5,215,504.15 ",6.40%
2015,DkPhobos,Alexander Kucheria,"$328,916.71 ","$383,241.65 ",85.82%
2015,fng,Artem Barshack,"$326,829.49 ","$616,370.39 ",53.02%
2015,Lil,Ilya Ilyuk,"$323,549.69 ","$928,199.86 ",34.86%
2015,G,Sergey Bragin,"$320,471.57 ","$435,647.82 ",73.56%
2015,Illidan,Ilya Pevcaev,"$319,660.49 ","$388,105.59 ",82.36%
2015,DDC,"Liang, Fa Ming","$319,566.58 ","$1,345,435.47 ",23.75%
2015,Cty,"Chen, Tianyu","$316,122.82 ","$374,326.26 ",84.45%
2015,Zai,Ludwig Wåhlberg,"$300,056.42 ","$2,546,429.02 ",11.78%
2015,Fly,Tal Aizik,"$292,596.67 ","$2,450,170.81 ",11.94%
2015,MoonMeander,David Tan,"$292,596.67 ","$885,710.83 ",33.04%
2015,BaRRaCCuDDa,John Salter,"$279,976.00 ","$337,506.65 ",82.95%
2015,JeffHindla,Rosario Villardi,"$279,976.00 ","$322,714.31 ",86.76%
2015,Andinster,Andrew Woodward,"$279,976.00 ","$321,506.65 ",87.08%
2015,MLCst3alth,Brett Felley,"$279,976.00 ","$313,506.65 ",89.30%
2015,Omegatron,Ryan Johnson,"$273,976.00 ","$301,506.65 ",90.87%
2015,NeverEnd,"Yang, Pu","$261,231.42 ","$426,681.98 ",61.22%
2015,Miracle-,Amer Al-Barkawi,"$248,925.05 ","$4,818,441.68 ",5.17%
2015,Cr1t,Andreas Nielsen,"$248,165.60 ","$2,059,441.60 ",12.05%
2015,MiSeRy,Rasmus Fillipsen,"$246,488.31 ","$1,503,291.67 ",16.40%
2015,EternaLEnVy,Jacky Mao,"$246,488.31 ","$991,872.69 ",24.85%
2015,Faker,"Lee, Sang Hyeok","$207,158.85 ","$1,274,007.54 ",16.26%
2015,Easyhoon,"Lee, Ji Hoon","$205,179.93 ","$249,497.86 ",82.24%
2015,Wolf,"Lee, Jae Wan","$203,688.54 ","$913,084.70 ",22.31%
2015,MaRin,"Jang, Gyeong Hwan","$200,602.94 ","$219,660.30 ",91.32%
2015,Bang,"Bae, Jun Sik","$200,139.69 ","$915,911.99 ",21.85%
2015,Bengi,"Bae, Seong Ung","$200,139.69 ","$810,683.00 ",24.69%
2015,QO,"Kim, Sunyeob","$193,630.02 ","$591,322.79 ",32.75%
2015,March,"Park, Tae Won","$188,630.02 ","$382,610.97 ",49.30%
2015,BurNIng,"Xu, Zhilei","$185,832.20 ","$896,625.35 ",20.73%
2015,Febby,"Kim, Yong Min","$179,325.80 ","$607,421.88 ",29.52%
2015,flusha,Robin Rönnquist,"$177,821.99 ","$877,868.95 ",20.26%
2015,olofmeister,Olof Kajbjer,"$175,972.95 ","$907,052.34 ",19.40%
2015,KRiMZ,Freddy Johansson,"$170,372.95 ","$886,123.34 ",19.23%
2015,JW,Jesper Wecksell,"$169,872.95 ","$911,060.68 ",18.65%
2015,kpii,Damien Chok,"$167,595.72 ","$1,822,891.97 ",9.19%
2015,NutZ,Jeng Yih Wong,"$166,496.55 ","$230,767.65 ",72.15%
2015,w33,Aliwi Omar,"$148,760.84 ","$2,284,523.58 ",6.51%
2015,pieliedie,Johan Åström,"$147,798.80 ","$989,390.86 ",14.94%
2015,Kazunoko,"Ryota, Inoue","$146,813.83 ","$237,149.37 ",61.91%
2015,Clayster,James Eubanks,"$144,619.50 ","$1,195,521.68 ",12.10%
2015,Attach,Dillon Price,"$144,167.00 ","$534,148.35 ",26.99%
2015,FATA,Adrian Trinks,"$134,925.91 ","$1,370,688.82 ",9.84%
2015,pronax,Markus Wallsten,"$126,077.53 ","$235,071.26 ",53.63%
2015,sOs,"Kim, Yoo Jin","$123,778.05 ","$645,212.84 ",19.18%
2015,Resolut1on,Roman Fominok,"$122,818.10 ","$1,471,220.75 ",8.35%
2015,alohadance,Ilya Korobkin,"$122,818.10 ","$208,043.32 ",59.03%
2015,JKap,Jordan Kaplan,"$120,875.00 ","$714,188.81 ",16.92%
2015,Crowder,Chris Crowder,"$120,080.50 ","$266,868.84 ",45.00%
2015,Life,"Lee, Seung Hyun","$119,562.88 ","$476,629.17 ",25.09%
2015,NBK,Nathan Schmitt,"$118,083.29 ","$839,670.05 ",14.06%
2015,Happy,Vincent Schopenhauer,"$118,083.29 ","$495,436.90 ",23.83%
2015,Ferrari_430,"Luo, Feichi","$117,074.11 ","$597,659.08 ",19.59%
2015,Xi,"Luo, Yinqi","$117,074.11 ","$297,575.13 ",39.34%
2015,ChuaN,"Wong, Hock Chuan","$116,457.63 ","$740,982.93 ",15.72%
2015,Ataraxia,Nate Mark,"$114,490.40 ","$166,490.40 ",68.77%
2015,PrettyPriMe,Emil Edström,"$114,490.40 ","$166,490.40 ",68.77%
2015,Repikas,Thomas Skallabæk,"$114,490.40 ","$123,727.58 ",92.53%
2015,KanyeLife,Andreas Christmansson,"$114,490.40 ","$123,362.04 ",92.81%
2015,Loda,Jonathan Berg,"$113,011.71 ","$704,857.44 ",16.03%
2015,Akke,Joakim Akterhall,"$113,011.71 ","$649,791.42 ",17.39%
2015,SonicFox,Dominique Mclean,"$112,174.00 ","$698,735.88 ",16.05%
2015,Daigo,"Umehara, Daigo","$111,814.93 ","$252,542.51 ",44.28%
2015,Firebat,James Kostesich,"$111,592.04 ","$272,615.60 ",40.93%
2015,AdmiralBulldog,Henrik Ahnberg,"$110,857.89 ","$639,563.79 ",17.33%
